timestamp,ax,ay,az,gx,gy,gz,label
13500,0.8226,0.1011,1.0459,-5.0181,2.5544,2.8898,2
13520,0.6940,-0.1716,0.9858,-5.7622,6.2503,3.8664,2
13540,0.5471,-0.1113,0.9528,-1.3800,9.9600,1.7424,2
13560,0.1195,-0.2676,0.9355,-0.7736,8.7146,0.8502,2
13580,-0.1493,-0.2765,0.9384,4.0973,9.1544,0.0660,2
13600,-0.3879,-0.2179,0.9249,2.5117,7.0883,-1.5368,2
13620,-0.6044,-0.1460,0.9534,9.2166,5.3244,-1.8931,2
13640,-0.7623,-0.0878,1.0798,9.2340,5.8119,-3.3409,2
13660,-0.7359,0.0909,1.0762,7.5976,1.7799,-4.6717,2
13680,-0.5190,0.0387,1.0059,12.4670,-1.4591,-4.9924,2
13700,-0.1455,0.2492,1.1037,11.5863,0.0384,-5.2843,2
13720,0.2398,0.2342,0.9697,12.7489,-4.8750,-6.1569,2
13740,0.3549,0.2011,1.0055,7.5705,-5.5705,-6.1341,2
13760,0.5689,0.1888,0.9488,12.4615,-7.2475,-6.0626,2
13780,0.7815,0.0610,0.9075,7.6372,-7.2490,-6.3946,2
13800,0.7635,-0.0044,0.9180,7.0775,-8.1578,-6.0428,2
13820,0.6112,-0.1066,0.9224,4.0333,-5.2455,-6.1829,2
13840,0.2220,-0.1395,0.9181,3.5034,-5.8894,-4.7624,2
13860,-0.1738,-0.1658,1.0276,-0.9635,-1.9127,-5.5429,2
13880,-0.4578,-0.2625,1.0919,-5.7160,-0.3996,-3.2880,2
13900,-0.7247,-0.0676,1.0565,-4.6334,3.4951,-4.3902,2
13920,-0.8019,0.0823,1.0450,-7.2743,5.1578,-5.6716,2
13940,-0.7977,0.0700,1.0181,-5.5764,5.5533,-3.2282,2
13960,-0.5479,0.1521,0.9564,-12.0871,7.0174,-4.9255,2
13980,-0.4209,0.1223,1.0032,-10.7215,8.9430,-2.2903,2
14000,0.0134,0.3335,0.8995,-11.8293,8.5049,-3.0347,2
14020,0.5884,0.2190,0.9283,-9.7000,7.5995,-1.1293,2
14040,0.6268,0.0567,0.9237,-10.0304,5.3159,0.6554,2
14060,0.7652,-0.0291,1.0288,-7.1841,3.6930,0.3913,2
14080,0.8694,0.1745,1.0359,-9.7479,-0.5025,1.8572,2
14100,0.5188,-0.1302,1.0814,-2.9917,-0.6597,2.8596,2
14120,0.2124,-0.1514,1.1082,-2.5748,-6.5313,2.3199,2
14140,-0.0431,-0.3685,1.0682,-1.6534,-3.1088,3.5285,2
14160,-0.1910,-0.3236,1.0138,2.4036,-8.5644,3.9844,2
14180,-0.6006,-0.1793,1.0647,5.3709,-7.4118,5.3373,2
14200,-0.7118,-0.0795,0.9362,7.3203,-6.3605,6.3047,2
14220,-0.8129,0.0792,0.9160,9.0555,-7.3497,5.6626,2
14240,-0.5682,0.1345,0.9282,8.2001,-5.5475,5.9181,2
14260,-0.4950,0.2040,0.9292,11.6515,-2.9389,5.5435,2
14280,-0.1322,0.2431,1.0344,12.3871,-1.4971,6.7147,2
14300,0.3838,0.2869,1.0537,13.0132,3.4731,7.2321,2
14320,0.5930,0.2433,1.0232,8.7537,4.2175,6.2919,2
14340,0.7003,0.1412,1.0055,9.0693,5.3520,4.6849,2
14360,0.9180,-0.1021,1.0445,9.6673,8.0561,4.7601,2
14380,0.7556,-0.0971,1.1278,6.7548,7.7736,4.5160,2
14400,0.4107,-0.2470,1.0448,3.7370,8.5366,5.8768,2
14420,-0.0388,-0.1539,0.9508,1.8254,6.0404,3.4443,2
14440,-0.1598,-0.0798,0.9637,0.5208,5.3188,2.8810,2
14460,-0.5724,-0.2162,0.8408,-5.2247,2.8696,2.4751,2
14480,-0.7133,-0.0790,0.9461,-7.3602,-1.1542,1.3639,2
14500,-0.8778,0.0298,1.0239,-6.9836,-0.3431,0.8944,2
14520,-0.7656,0.0544,0.9719,-8.5450,-3.7967,-0.8362,2
14540,-0.5761,0.1294,1.0684,-9.5826,-6.0029,-2.4843,2
14560,-0.2141,0.2225,1.0710,-12.9093,-6.7974,-1.4607,2
14580,0.1479,0.2622,1.0506,-12.7253,-6.2114,-1.8711,2
14600,0.5364,0.2726,1.0551,-9.9273,-9.8321,-2.9199,2
14620,0.6864,0.2230,1.0266,-11.3376,-6.8125,-3.6601,2
14640,0.8348,-0.0501,0.9626,-9.1127,-5.5612,-5.0189,2
14660,0.6970,-0.0132,0.8814,-8.3094,-4.0474,-5.6248,2
14680,0.4768,-0.1682,0.8628,-6.0302,0.7689,-5.1206,2
14700,0.1875,-0.2015,0.9698,-0.2862,0.6003,-5.0924,2
14720,-0.2633,-0.3057,0.9945,1.2809,2.0369,-5.9494,2
14740,-0.4786,-0.2204,1.0737,4.8022,4.0182,-7.1791,2
14760,-0.7084,-0.1303,1.0407,7.4461,7.2248,-6.0746,2
14780,-0.8950,0.0446,0.9672,9.2702,8.8822,-6.7004,2
14800,-0.6590,0.0701,1.0700,10.2514,11.8081,-5.1234,2
14820,-0.5271,0.1059,1.0394,9.7121,8.4431,-5.8233,2
14840,-0.3845,0.2283,0.9550,12.0294,5.1968,-5.5472,2
14860,0.1103,0.2361,0.9322,12.3193,5.2498,-5.9916,2
14880,0.4063,0.2946,0.9463,11.7154,2.9513,-4.1918,2
14900,0.7075,0.0115,0.8610,12.2998,-2.0576,-3.6014,2
14920,0.7577,-0.0188,0.9615,9.5678,-0.1301,-3.7230,2
14940,0.8901,-0.0371,0.9620,8.6337,-4.1446,-2.4391,2
14960,0.6377,-0.1912,1.0001,6.3245,-6.7994,-1.7335,2
14980,0.3630,-0.2002,1.0101,4.6757,-7.4784,-1.0041,2
15000,0.0345,-0.2249,1.1107,0.8608,-7.1386,1.0808,2
15020,-0.2699,-0.2274,1.0224,0.0508,-7.9091,0.4635,2
15040,-0.7553,-0.1313,1.0391,-7.5335,-5.9868,1.2708,2
15060,-0.5596,-0.0961,0.9711,-8.7545,-3.2900,2.1695,2
15080,-0.8438,0.0902,0.8923,-8.2460,-0.5249,3.6765,2
15100,-0.5962,0.1968,0.9916,-8.7562,0.2763,4.6457,2
15120,-0.4563,0.2600,0.8831,-12.2102,-1.5155,4.8750,2
15140,-0.1017,0.3106,0.9635,-10.1955,3.1129,5.9366,2
15160,0.4630,0.2721,1.0206,-11.5161,5.5981,6.1781,2
15180,0.4627,0.1376,0.9628,-12.1389,8.2270,6.3400,2
15200,0.7649,0.0851,0.9921,-10.3043,7.1666,5.6717,2
15220,0.8417,-0.0852,1.0558,-11.2751,7.4081,5.4842,2
15240,0.6818,-0.1895,1.0712,-6.0125,8.8144,6.7973,2
15260,0.2815,-0.2836,1.0349,-4.8356,1.6526,7.4129,2
15280,0.1579,-0.2048,0.9637,-0.0692,2.2858,6.3209,2
15300,-0.3209,-0.1312,0.8843,3.8489,0.7996,5.4821,2
15320,-0.5343,-0.1280,0.9777,4.9185,-2.7649,5.5327,2
15340,-0.5985,-0.0021,0.9598,8.0181,-3.1461,5.9343,2
15360,-0.8350,-0.0717,0.9510,7.4395,-7.1661,3.8632,2
15380,-0.5022,0.1243,1.0040,8.3731,-9.4724,3.1390,2
15400,-0.3552,0.2156,1.0580,12.5944,-8.6465,4.1936,2
15420,-0.2005,0.3257,1.0855,9.0843,-8.7652,0.8906,2
15440,0.2920,0.2309,0.9909,12.5066,-7.7029,0.3265,2
15460,0.6442,0.1918,1.0550,10.6515,-7.4013,-0.3613,2
15480,0.8267,0.0719,1.0331,6.8610,-5.1688,0.3270,2
15500,0.8302,0.1122,1.0412,8.1161,-0.6839,-1.2545,2
15520,0.8882,-0.0287,0.9535,6.7506,2.9356,-1.3605,2
15540,0.6346,-0.3253,0.9414,3.2402,5.6497,-1.3782,2
15560,0.2016,-0.1342,0.9949,1.6230,8.5155,-3.3862,2
15580,-0.1671,-0.1803,0.9345,-0.9928,8.7259,-4.0331,2
15600,-0.6058,-0.1707,0.9621,-2.3238,8.6937,-3.4883,2
15620,-0.6284,-0.0458,1.0078,-4.8221,10.3052,-5.7522,2
15640,-0.6544,-0.0502,1.0340,-7.7406,8.1399,-4.9173,2
15660,-0.8208,0.1162,1.0526,-12.3072,4.8195,-6.5946,2
15680,-0.5059,0.2487,1.0075,-10.5942,2.6169,-5.7337,2
15700,-0.2970,0.1610,1.0638,-12.7913,1.3660,-8.1476,2
15720,0.1760,0.2906,0.9872,-14.4205,0.7484,-6.9285,2
15740,0.3924,0.3506,0.9182,-10.3360,-2.4102,-5.9960,2
15760,0.6980,0.1527,0.9336,-10.5987,-3.3629,-7.1613,2
15780,0.8754,0.0827,0.9517,-7.2142,-6.8925,-7.3031,2
15800,0.7551,-0.1376,0.9197,-9.0413,-8.3215,-5.8810,2
15820,0.3930,-0.1195,1.0793,-3.7958,-8.2307,-4.9494,2
15840,0.2608,-0.2174,1.0335,-3.5943,-5.4552,-5.5119,2
15860,0.0072,-0.2460,1.1444,0.9223,-6.6910,-3.8617,2
15880,-0.3822,-0.2835,1.0493,0.1284,-5.5626,-2.8662,2
15900,-0.6232,-0.2677,1.0607,6.3493,-2.4274,-2.6750,2
15920,-0.8188,-0.0796,1.0058,7.9272,2.9703,-1.9518,2
15940,-0.8003,0.0564,0.9590,11.2390,-0.2300,-0.9470,2
15960,-0.5509,0.1342,0.9131,11.5631,5.8709,0.4901,2
15980,-0.4047,0.2464,0.9066,12.9033,8.2815,-0.9247,2
16000,0.0089,0.1289,1.0216,11.2510,8.5041,1.9495,2
16020,0.2764,0.1581,1.0128,13.2405,10.3321,2.8057,2
16040,0.6394,0.1359,0.9795,9.1909,7.7397,2.8655,2
16059,0.8102,0.0706,1.0469,12.1621,6.5144,4.7771,2
16079,0.9500,0.0387,1.1147,7.1584,5.1390,3.7194,2
16100,0.6871,-0.1235,1.0809,7.0914,1.2606,6.6012,2
16120,0.4575,-0.2148,1.0599,3.7533,2.1265,5.8019,2
16140,0.0618,-0.2384,1.1021,-0.2133,-2.1706,7.2192,2
16160,-0.2827,-0.1504,0.9495,-2.5770,-2.5898,5.7300,2
16180,-0.5953,-0.1479,0.9060,-5.4279,-6.0609,6.4221,2
16200,-0.6584,0.0245,0.8883,-6.8754,-6.6291,7.6004,2
16219,-0.7362,0.0487,0.9507,-7.9233,-9.0942,6.4332,2
16239,-0.5587,0.1153,0.9550,-10.9037,-10.5497,6.0779,2
16260,-0.4045,0.1698,0.9453,-12.9325,-5.9172,7.3165,2
16280,0.0103,0.1521,1.0701,-13.0374,-5.9514,4.9462,2
16300,0.3037,0.2896,1.0649,-11.9820,-2.6201,5.2551,2
16320,0.6417,0.0928,1.0807,-12.8662,-0.8640,4.0212,2
16340,0.7401,0.0372,1.0061,-13.2761,1.4895,3.1857,2
16360,0.7443,0.0696,0.9960,-5.9476,5.8904,1.2368,2
16379,0.7084,-0.1412,0.8690,-8.4199,6.7960,3.6313,2
16400,0.5424,-0.1735,0.9444,-1.0159,9.8165,0.7298,2
16420,-0.0101,-0.3700,0.9753,-1.2046,8.1504,-1.0708,2
16440,-0.2592,-0.2514,0.9325,0.8663,6.6317,-1.1097,2
16460,-0.4133,-0.1693,0.9747,2.6267,3.5373,-1.7360,2
16480,-0.7932,-0.0799,1.1234,7.5422,8.9044,-1.6750,2
16500,-0.8504,0.0223,1.1075,11.4126,2.9415,-2.7030,2
16520,-0.8382,0.1550,1.1312,10.1956,0.5002,-3.3424,2
16540,-0.4765,0.1901,1.0871,11.0125,0.0431,-3.7034,2
16560,-0.2776,0.1678,1.0551,13.0843,-3.3193,-5.3942,2
16580,0.1708,0.2146,1.0651,12.4796,-5.8912,-5.1968,2
16600,0.5754,0.1577,1.0011,11.2999,-6.4981,-6.3145,2
16620,0.7099,0.1865,0.9074,8.2019,-9.3985,-7.0356,2
16640,0.8460,-0.0749,0.9104,9.7369,-7.4489,-6.6097,2
16660,0.7591,-0.0815,0.9154,6.4077,-4.6190,-5.7464,2
16680,0.7461,-0.2068,0.9472,2.2861,-6.9390,-4.8537,2
16700,0.2055,-0.1054,0.9427,0.1917,-4.4818,-6.2969,2
16720,-0.0264,-0.2093,1.0201,-0.9668,-2.1770,-6.7396,2
16740,-0.4997,-0.1369,0.9962,-0.7601,0.2411,-6.2835,2
16760,-0.6163,-0.0335,1.1246,-4.9781,4.3425,-6.5978,2
16780,-0.8354,-0.0884,1.1140,-8.5493,6.1525,-4.2641,2
16800,-0.8298,0.0366,1.0812,-10.9490,6.9045,-4.7055,2
16820,-0.6083,0.1613,0.9532,-12.5498,8.0795,-4.0711,2
16840,-0.3594,0.1630,0.9414,-10.2775,9.7977,-3.2327,2
16860,0.2223,0.1752,0.9655,-13.1488,6.4473,-2.4584,2
16880,0.3812,0.2474,0.9514,-13.1334,5.1027,-1.7742,2
16900,0.6383,0.1276,0.9130,-10.2607,7.2117,-0.6048,2
16920,0.7511,0.0808,0.9706,-8.1758,1.4179,2.1080,2
16940,0.8024,-0.0994,1.0137,-8.1770,1.4965,0.4595,2
16960,0.5630,-0.1889,1.0690,-5.5431,-4.3570,1.9612,2
16980,0.3327,-0.2574,1.1073,-1.1467,-4.8369,3.2324,2
17000,-0.1729,-0.2670,1.1049,-0.6775,-7.3568,5.5840,2
17020,-0.1951,-0.1872,1.0745,-0.9438,-8.5378,4.0344,2
17040,-0.6353,-0.1843,0.8820,5.7270,-7.3470,6.2637,2
17060,-0.8379,-0.1154,0.8369,6.8852,-6.5724,4.9780,2
17080,-0.6144,0.0285,0.9279,7.0652,-6.2436,4.2741,2
17100,-0.5917,0.1874,0.9791,9.0601,-4.7106,6.5969,2
17120,-0.3500,0.1549,0.8557,12.1781,-2.9401,5.8740,2
17140,0.0109,0.2367,0.9407,8.9038,-1.7065,8.3133,2
17160,0.3523,0.2352,1.0304,11.3916,3.4874,5.9666,2
17180,0.6293,0.1420,1.1475,12.2007,5.8236,5.7413,2
17200,0.8455,0.0542,1.0842,12.3243,4.9128,6.1132,2
17220,0.8287,0.0032,1.0464,11.2738,5.8656,6.7560,2
17240,0.7727,-0.0069,0.9650,4.3909,9.7676,3.6284,2
17260,0.3001,-0.2339,0.9912,5.8955,7.5625,4.0954,2
17280,0.1252,-0.2081,0.9614,0.4687,4.5141,3.2202,2
17300,-0.1336,-0.2163,0.9090,-0.0881,3.9344,3.0776,2
17320,-0.5366,-0.2032,0.9289,-4.7178,1.5440,2.6500,2
17340,-0.8501,-0.0778,1.0067,-7.1946,-0.5529,1.6066,2
17360,-0.8650,0.0531,0.9881,-6.0120,-0.2021,0.7594,2
17380,-0.6438,0.0905,1.0395,-10.9072,-2.9783,1.1866,2
17400,-0.4063,0.2532,1.1070,-10.5307,-7.1989,0.5586,2
17420,-0.0056,0.2208,1.0650,-10.9669,-6.5561,-1.7921,2
17440,0.0989,0.2520,1.0862,-10.7441,-7.5045,-2.6475,2
17460,0.5895,0.1891,1.0094,-11.5796,-9.9803,-3.3342,2
17480,0.7789,0.1239,1.0439,-10.5527,-6.5203,-3.2566,2
17500,0.9874,0.0093,0.9017,-7.1286,-3.4180,-4.7835,2
17520,0.7911,-0.0235,0.9625,-6.2290,-4.5148,-5.1466,2
17540,0.5466,-0.1268,0.9384,-4.6727,-0.6842,-4.8612,2
17560,0.2293,-0.2860,0.9449,0.0125,-0.5573,-7.5950,2
17580,-0.0293,-0.2030,1.0187,-0.5936,4.3367,-5.9686,2
17600,-0.5970,-0.1030,1.0449,3.0745,5.0228,-7.9617,2
17620,-0.6536,-0.0989,1.0626,8.1541,5.3255,-6.8773,2
17640,-0.8664,-0.0329,1.0825,8.9026,7.4225,-7.0408,2
17660,-0.6089,0.2427,1.0696,8.7141,9.7250,-7.3252,2
17680,-0.5744,0.1304,0.9812,10.7093,6.2849,-5.8794,2
17700,-0.2450,0.1885,0.9677,11.4829,6.9727,-5.6275,2
17720,0.1662,0.2756,0.9659,14.1969,2.7722,-5.4108,2
17740,0.5697,0.1862,0.8091,11.1988,2.0050,-6.5619,2
17760,0.7822,0.0829,0.9384,10.1541,-2.1486,-4.6830,2
17780,0.7189,0.0996,0.9467,8.1663,-4.1132,-2.1615,2
17800,0.8780,0.0017,1.0147,7.5172,-6.5585,-2.5527,2
17820,0.5285,-0.2811,1.0813,3.6524,-5.2924,-0.8472,2
17840,0.3390,-0.1839,1.0460,5.2211,-7.6713,-0.4807,2
17860,-0.1022,-0.2991,1.0988,-0.0289,-8.9395,-1.0301,2
17880,-0.4870,-0.1338,1.0390,-3.5265,-5.7695,0.0637,2
17900,-0.7054,-0.1903,1.0918,-2.2585,-5.4194,2.4123,2
17920,-0.8323,0.0797,0.9928,-6.2841,-4.6648,2.3642,2
17940,-0.6418,0.0942,1.0008,-9.0733,-3.3463,2.8602,2
17960,-0.6082,0.1129,0.8773,-8.9357,-0.5533,4.1278,2
17980,-0.3169,0.1795,0.9835,-13.4984,2.8338,4.8347,2
18000,-0.0043,0.1570,0.9878,-10.8104,3.8916,5.7437,2
18020,0.3706,0.1352,0.9613,-9.8898,6.8138,5.1762,2
18040,0.5477,0.1200,1.0216,-12.2115,5.4867,6.8917,2
18060,0.8525,-0.0218,1.0763,-10.9254,7.6847,5.9520,2
18080,0.7516,0.0832,1.0621,-8.9423,6.7531,7.2027,2
18100,0.5150,-0.1899,1.1211,-5.0575,6.8470,8.1026,2
18120,0.4051,-0.2556,1.0153,-4.8010,6.4500,6.7744,2
18140,0.1402,-0.1619,0.9650,-1.8885,2.7422,5.4247,2
18160,-0.2813,-0.1507,0.9356,2.4886,0.2893,6.4669,2
18180,-0.6366,-0.3049,0.9403,6.3463,-1.5025,4.9130,2
18200,-0.8516,-0.0425,0.9313,6.8522,-2.0997,4.1738,2
18220,-0.6517,0.0321,0.8800,8.7146,-4.9805,4.0597,2
18240,-0.7934,0.1181,0.9617,11.3026,-6.4725,2.8514,2
18260,-0.4851,0.2511,1.0055,9.7921,-9.3878,3.2586,2
18280,-0.0755,0.1943,1.0713,14.4197,-8.9651,0.6443,2
18300,0.2836,0.2212,1.0512,12.8956,-5.8789,-0.3705,2
18320,0.4954,0.3233,1.0862,12.2391,-3.9206,0.5759,2
18340,0.8076,0.1343,1.0477,9.4097,-3.0627,-0.7521,2
18360,0.7994,-0.0899,0.9495,7.7629,-2.0353,-1.5242,2
18380,0.6879,-0.0899,0.9800,5.3664,3.1505,-1.1885,2
18400,0.5106,-0.1843,0.9342,5.6075,5.3223,-1.6570,2
18420,0.1532,-0.2002,0.9795,0.1314,5.4151,-3.4503,2
18440,-0.1270,-0.1739,0.9446,-3.9178,7.4907,-4.8758,2
18460,-0.6291,-0.2658,1.0095,-1.8872,7.9633,-4.5780,2
18480,-0.6292,-0.2010,1.0611,-6.4485,8.5728,-5.6574,2
18500,-0.8654,0.0090,1.1372,-7.1078,6.5188,-6.7752,2
18520,-0.8584,0.1864,1.0414,-10.6528,7.2777,-7.3263,2
18540,-0.3906,0.1687,1.0166,-11.6863,2.8541,-5.9103,2
18560,-0.2508,0.1101,1.0169,-14.0758,1.6454,-7.3315,2
18580,0.1109,0.2474,0.9721,-11.5461,-0.2362,-7.3161,2
18600,0.4651,-0.0189,0.9516,-11.8940,-4.5864,-6.0341,2
18620,0.7949,0.0852,0.8835,-10.0649,-7.0424,-6.6025,2
18640,0.8962,0.0190,0.8508,-11.6228,-6.7670,-5.0663,2
18660,0.6144,-0.0596,1.0074,-3.7244,-7.4312,-4.9327,2
18680,0.3770,-0.0406,0.9740,-5.9110,-8.2659,-3.6179,2
18700,0.4239,-0.2202,1.0806,-1.8081,-8.5874,-3.0510,2
18720,-0.1500,-0.1398,1.1234,1.7359,-3.8392,-1.7781,2
18740,-0.4427,-0.2544,1.0050,6.9394,-4.6862,-1.9256,2
18760,-0.7348,-0.0301,1.0343,3.8743,-2.1422,-2.4795,2
18780,-0.7460,-0.0334,1.0503,7.4701,-0.2456,-1.7056,2
18800,-0.5973,0.0886,0.9008,8.8759,3.0612,1.0745,2
18820,-0.5009,0.1053,1.0381,10.9632,6.5562,-0.4820,2
18840,-0.4864,0.1330,0.7912,15.1668,6.9577,0.5384,2
18860,0.0864,0.2516,0.9510,13.9293,7.3619,1.3882,2
18880,0.4516,0.2617,0.9586,15.1071,7.4689,2.1498,2
18900,0.6807,0.0979,1.0173,9.3593,7.0468,5.1100,2
18920,0.7534,-0.0062,1.0880,7.5645,5.5204,4.7237,2
18940,0.8499,0.0184,1.0418,8.3085,4.0201,4.3690,2
18960,0.7127,-0.1882,1.0906,5.3583,1.0914,6.1331,2
18980,0.3854,-0.3443,1.0731,1.3810,1.2662,4.6173,2
19000,-0.0285,-0.2168,1.0269,1.2207,-4.2942,7.4083,2
19020,-0.2986,-0.1301,1.0146,-2.6363,-6.2026,5.8432,2
19040,-0.4892,-0.0643,0.9162,-9.6186,-6.6678,6.1618,2
19060,-0.7948,-0.0259,0.9562,-5.7704,-7.0257,4.9380,2
19080,-0.8131,0.1924,0.9414,-8.6576,-7.5661,6.5868,2
19100,-0.8379,0.1257,0.9535,-8.6417,-7.6251,4.7044,2
19120,-0.3510,0.1589,0.9493,-12.9577,-5.9938,6.6911,2
19140,-0.0116,0.2800,1.0605,-11.8320,-4.1460,3.3127,2
19160,0.3034,0.1563,1.1185,-12.0229,-2.8142,3.5160,2
19180,0.6645,0.2044,1.1017,-12.3139,-1.3805,4.2893,2
19200,0.7053,0.1020,0.9752,-10.4883,4.1456,3.7809,2
19220,0.8070,0.0970,0.9308,-9.2402,3.7627,3.3752,2
19240,0.7455,-0.1840,1.0191,-6.4263,7.5535,1.0750,2
19260,0.4188,-0.2340,0.9829,-4.1843,7.3304,1.4860,2
19280,0.1439,-0.1813,0.9295,-1.4227,7.5494,0.2618,2
19300,-0.2272,-0.2377,0.9273,-0.5504,8.6082,-0.4574,2
19320,-0.4675,-0.1749,0.8859,3.8440,6.6715,-0.8410,2
19340,-0.9094,-0.0857,1.0190,5.6866,5.4550,-2.7450,2
19360,-0.8568,-0.0111,1.0136,9.8414,2.4331,-3.7348,2
19380,-0.5596,0.1771,0.9977,9.1053,1.2437,-3.4702,2
19400,-0.5895,0.2683,1.1124,12.1837,0.1290,-4.0193,2
19420,-0.1140,0.3354,1.1054,10.6003,-3.0501,-5.4882,2
19440,0.2393,0.2630,0.9684,11.7104,-5.4442,-5.7954,2
19460,0.5351,0.2365,0.9774,11.6499,-5.5130,-5.4627,2
19480,0.7399,0.0409,0.9672,10.6602,-6.3687,-6.0970,2
19500,0.6547,-0.1088,0.9504,7.5730,-7.3774,-6.2298,2
19520,0.7105,-0.1084,0.8922,6.4047,-7.8521,-6.6958,2
19540,0.4840,-0.1994,0.9928,3.8572,-4.4990,-5.1332,2
19560,0.2673,-0.1983,1.0121,2.8886,-3.6584,-5.4308,2
19580,-0.1008,-0.2588,1.0783,-0.9829,-1.5770,-6.3462,2
19600,-0.4569,-0.1304,1.1079,-3.1428,1.7222,-4.5910,2
19620,-0.7130,-0.1870,1.1313,-6.9561,2.5323,-6.5909,2
19640,-0.7527,-0.1188,1.0310,-7.2734,6.2690,-5.1313,2
19660,-0.7546,0.0325,1.0013,-9.4990,6.3346,-4.1812,2
19680,-0.6648,0.2475,0.9986,-9.8887,9.3667,-3.9526,2
19700,-0.2759,0.1070,1.0656,-12.0916,9.2110,-3.5323,2
19720,0.1800,0.3570,0.9185,-13.5937,7.1953,-3.5283,2
19740,0.4256,0.2552,0.9256,-11.9781,6.7000,-0.4384,2
19760,0.5427,0.1343,1.0537,-12.6517,4.0989,1.4730,2
19780,0.8820,-0.0028,1.0077,-9.0047,1.0431,0.7028,2
19800,0.7384,-0.0669,1.0129,-9.0960,-0.5519,2.9637,2
19820,0.5898,-0.1855,1.1028,-5.0191,-0.6566,2.3902,2
19840,0.3505,-0.2714,1.0994,-1.8084,-5.0893,2.7520,2
19860,-0.1013,-0.2215,1.0858,0.1735,-6.3279,3.8284,2
19880,-0.3775,-0.2231,1.0235,7.3011,-7.3223,5.0132,2
19900,-0.6122,-0.1579,1.0294,4.9820,-6.7300,4.7896,2
19920,-0.8626,-0.0216,0.8955,8.5061,-8.9769,5.2739,2
19940,-0.8894,0.2404,0.8547,9.4976,-5.0104,6.7342,2
19960,-0.5483,0.1327,0.9812,12.3194,-4.3658,6.3709,2
19980,-0.3649,0.1589,1.0062,13.8105,-3.4852,6.2213,2
20000,-0.0115,0.2379,1.0026,13.5150,-0.8967,5.7229,2
20020,0.4396,0.1875,0.9928,10.9348,2.0282,7.5883,2
20040,0.6904,0.2264,1.1056,12.3719,3.7949,6.0196,2
20060,0.6957,0.0462,1.1065,9.6972,7.9561,4.9920,2
20080,0.8258,-0.1249,1.0641,8.8336,7.2865,5.9700,2
20100,0.5704,-0.2475,1.0446,8.2383,6.8008,6.0347,2
20120,0.3889,-0.2958,0.9319,3.0095,7.2109,3.4466,2
20140,-0.0853,-0.2937,0.9471,0.3667,6.0711,4.0203,2
20160,-0.2113,-0.1979,0.9159,-0.7637,3.8697,2.9735,2
20180,-0.5993,-0.2435,0.9106,-8.0857,5.1928,1.6434,2
20200,-0.6340,-0.0717,0.9797,-7.8355,0.7518,2.1120,2
20220,-0.7405,0.0797,0.9858,-9.7699,-3.8538,1.1808,2
20240,-0.5889,0.2320,1.0559,-11.7420,-6.2379,0.7529,2
20260,-0.5724,0.1808,1.0640,-11.6347,-6.0239,-0.8112,2
20280,-0.2935,0.2390,0.9899,-10.8048,-8.0280,-3.4725,2
20300,0.1821,0.1918,1.1076,-11.5376,-7.5512,-1.5968,2
20320,0.5399,0.2232,1.0492,-13.2157,-6.0506,-4.4287,2
20340,0.8172,-0.0087,1.0008,-6.9459,-7.1921,-4.1909,2
20360,0.8473,-0.0362,1.0117,-7.9071,-5.7869,-5.0422,2
20380,0.6264,-0.1558,0.9067,-6.8887,-4.1505,-3.4749,2
20400,0.3878,-0.1848,0.9513,-2.7000,-1.0730,-5.8009,2
20420,0.1860,-0.2187,0.9472,-3.6283,0.8881,-6.8825,2
20440,-0.2523,-0.2303,1.0154,4.3527,3.1207,-5.5987,2
20460,-0.4855,-0.1020,1.0672,2.4513,3.6598,-6.1145,2
20480,-0.7661,-0.1649,1.0225,6.6875,8.9600,-6.7249,2
20500,-0.7528,-0.0065,1.0274,9.6610,6.5879,-6.3039,2
20520,-0.7512,0.1593,1.0173,10.7573,6.9015,-6.5434,2
20540,-0.8008,0.3188,1.0434,10.0628,5.8235,-6.2377,2
20560,-0.1416,0.1114,0.9706,14.7384,4.4017,-5.3821,2
20580,0.3262,0.2762,0.9437,12.7574,3.3289,-3.9171,2
20600,0.4383,0.0688,0.9050,9.8659,1.1616,-4.5884,2
20620,0.7968,0.1601,0.9384,10.3242,-2.2234,-5.4742,2
20640,0.8075,0.0659,0.9537,7.8919,-2.7576,-3.0792,2
20660,0.8787,-0.0095,1.0399,7.9574,-6.9137,-1.7130,2
20680,0.5777,-0.1361,1.0643,5.1419,-3.6703,-1.4963,2
20700,0.3221,-0.2584,1.1050,3.3801,-7.3700,0.7331,2
20720,-0.1710,-0.2693,1.0874,0.6558,-7.7538,1.2698,2
20740,-0.4816,-0.2756,1.0717,-3.4714,-6.7299,1.0586,2
20760,-0.7027,-0.1334,1.0220,-6.2690,-6.3433,1.5782,2
20780,-0.7252,-0.0177,1.0660,-7.6786,-4.9051,4.8251,2
20800,-0.7278,0.1375,0.9620,-8.7114,-1.3467,2.5476,2
20820,-0.5538,0.0795,0.9136,-12.1740,0.8811,4.3777,2
20840,-0.2560,0.2415,0.9038,-12.2051,3.9558,5.5744,2
20860,-0.0415,0.1415,0.9293,-10.3217,6.4402,4.5079,2
20880,0.4100,0.3277,1.0186,-9.3486,7.8432,4.9559,2
20900,0.6320,0.1433,1.0491,-9.2260,8.1728,3.6727,2
20920,0.6808,-0.0950,1.0806,-8.8614,8.3373,5.4874,2
